customer_id,first_name,last_name,email,segment,region,country,industry,acquisition_channel,acquisition_date,last_purchase_date,activity_status,lifetime_value_USD
CUST-0356,Yuki,Miller,yuki.miller356@email.com,Enterprise,Europe,Sweden,Manufacturing,Social Media,2021-02-28,"February 20, 2023",Churned,2242.05
CUST-0357,lena,Thompson,lena.thompson357@email.com,SMB,N. America,Mexico,Hospitality,Paid Ads,2019-08-25,15/08/2024,At Risk,32802.29
CUST-0358,Thomas,Yamamoto,thomas.yamamoto358@email.com,SMB,Asia Pacific,India,Manufacturing,Partner,2019-09-18,6 March 2020,Churned,84934.26
CUST-0359,Stephanie,Yamamoto,stephanie.yamamoto359@email.com,Enterprise,Europe,Netherlands,Finance,Direct,05/28/2019,2024-08-10,At Risk,83578.84
CUST-0360,Zara,Miller,zara.miller360@email.com,Enterprise,Europe,Netherlands,Retail,Partner,06/30/2022,2022-11-12,Churned,6252.25
CUST-0361,John,Mensah,john.mensah361@email.com,Government,Latin America,Brazil,Education,Email Campaign,2023-04-20,17/06/2024,At Risk,57638.37
CUST-0361,JOHN,Mensah,john.mensah361@mail.com,Government,Latin America,Brazil,Education,Email Campaign,"April 20, 2023",2024-06-17,At Risk,57635.23
CUST-0362,Daniel,Adeleke,daniel.adeleke362@email.com,Government,Asia Pacific,India,,Social Media,2022-04-17,2023-11-03,Churned,69329.7
CUST-0363,WILLIAM,Anderson,william.anderson363@email.com,Government,Africa,Kenya,Healthcare,,2023-02-21,2023-02-22,Churned,17192.86
CUST-0364,Amanda,Davis,amanda.davis364@email.com,Government,Africa,Nigeria,Retail,Referral,2021-10-13,2023-02-02,Churned,83406.91
CUST-0365,Zara,Harris,zara.harris365@email.com,Government,Europe,United Kingdom,,Email Campaign,2021-05-04,2023-03-07,Churned,63723.7
CUST-0366,Michael,Walker,michael.walker366@email.com,Enterprise,Europe,Spain,Logistics,Direct,11/11/2022,09/24/2023,Churned,83993.9
CUST-0367,Melissa,Johnson,melissa.johnson367@email.com,SMB,Middle East,UAE,Healthcare,Referral,2022-12-09,2023-05-09,Churned,44163.37
CUST-0368,Ibrahim,White,ibrahim.white368@email.com,Individual,African Region,Nigeria,Retail,Organic Search,15/03/2019,2022-09-04,Churned,80329.27
CUST-0369,James,Walker,james.walker369@email.com,Startup,Middle East,Qatar,Healthcare,Paid Ads,2020-12-31,2024-10-22,Active,12812.58
CUST-0370,Daniel,Li,daniel.li370@email.com,Government,North America,United States,Healthcare,,2021-07-10,2023-11-08,Churned,58870.54
CUST-0371,Charles,Thompson,charles.thompson371@email.com,SMB,North America,United States,Hospitality,Partner,7 November 2022,08/10/2024,At Risk,66749.01
CUST-0372,Arjun,Patel,arjun.patel372@email.com,SMB,Latin America,Chile,Retail,Social Media,07/26/2021,2021-08-18,Churned,12035.29
CUST-0372,ARJUN,Patel,arjun.patel372@email.com,SMB,Latin America,Chile,Retail,Social Media,2021-07-26,2021-08-18,Churned,12035.5
CUST-0373,Ashley,Walker,ashley.walker373@email.com,Government,Europe,France,Education,,"June 28, 2022","August 5, 2024",At Risk,65513.17
CUST-0374,Omar,Harris,omar.harris374@email.com,Individual,Europe ,France,Technology,Referral,2022-01-29,2023-12-11,Churned,31891.03
CUST-0375,William,Miller,william.miller375@email.com,Enterprise,North America,United States,Manufacturing,Organic Search,2019-11-28,2022-05-14,Churned,79792.4
CUST-0376,Kofi,smith,kofi.smith376@email.com,SMB,latin america,Brazil,Healthcare,,2022-08-16,2024-10-13,Active,28108.15
CUST-0377,Robert,Jackson,robert.jackson377@email.com,Individual,Middle East,Qatar,Retail,Direct,2021-09-15,2023-07-05,Churned,41664.09
CUST-0378,MICHAEL,Garcia,michael.garcia378@email.com,Individual,Middle East ,Saudi Arabia,Logistics,Social Media,29 September 2021,2023-10-26,Churned,82789.6
CUST-0379,Amanda,Moore,amanda.moore379@email.com,Enterprise,Europe,United Kingdom,Education,Paid Ads,2020-09-07,2022-06-28,Churned,9076.23
CUST-0380,Amara,Harris,amara.harris380@email.com,SMB,Asia Pacific,Singapore,Healthcare,Social Media,2023-05-23,2023-10-27,Churned,15130.1
CUST-0381,Kofi,Walker,kofi.walker381@email.com,Startup,Middle East,UAE,Healthcare,Partner,2020-12-31,2024-10-08,Active,70498.2
CUST-0382,John,Osei,john.osei382@email.com,Government,Latin America,Brazil,Technology,Paid Ads,"January 7, 2019",31 May 2021,Churned,22463.48
CUST-0383,Emily,Williams,emily.williams383@email.com,Enterprise,Africa,Ghana,Manufacturing,Direct,2021-05-07,2021-12-05,Churned,14840.82
CUST-0384,Arjun,Mensah,arjun.mensah384@email.com,SMB,Middle East,Qatar,Manufacturing,Social Media,04/01/2022,2023-11-16,Churned,59589.3
CUST-0385,Priya,Hassan,priya.hassan385@email.com,Enterprise,Middle East,Saudi Arabia,Healthcare,Email Campaign,2019-11-24,"March 11, 2022",Churned,79438.74
CUST-0386,Fatima,Jones,fatima.jones386@email.com,Enterprise,Latin America,Chile,Healthcare,Referral,21/04/2020,2023-07-08,Churned,30212.27
CUST-0387,William,Mensah,william.mensah387@email.com,SMB,Middle East,Qatar,Education,Paid Ads,2022-10-06,2023-12-29,Churned,25071.56
CUST-0388,Robert,White,robert.white388@email.com,SMB,Asia Pacific ,South Korea,Hospitality,Partner,2022-07-18,2024-02-03,Churned,13166.96
CUST-0389,Jessica,Thompson,jessica.thompson389@email.com,Individual,Latin America,Colombia,Hospitality,Direct,2021-05-17,2024-09-27,At Risk,577.5
CUST-0390,Amara,Moore,amara.moore390@email.com,SMB,Middle East,Saudi Arabia,Education,Social Media,2020-04-30,2024-04-14,At Risk,47463.63
CUST-0391,Chukwuemeka,Smith,chukwuemeka.smith391@email.com,Enterprise,Asia Pacific,South Korea,Logistics,Email Campaign,2023-01-07,9 November 2024,Active,55434.61
CUST-0392,Kwame,johnson,kwame.johnson392@email.com,Enterprise,Asia Pacific,Singapore,Finance,Organic Search,2022-11-27,2024-10-16,Active,22857.86
CUST-0393,CHUKWUEMEKA,Brown,chukwuemeka.brown393@email.com,Enterprise,Middle East,UAE,Hospitality,Direct,2019-09-24,2021-08-23,Churned,73471.77
CUST-0394,Chukwuemeka,Jackson,chukwuemeka.jackson394@email.com,Enterprise,Latin America,Argentina,Retail,Referral,14/05/2019,2023-12-21,Churned,67121.07
CUST-0395,James,Mensah,james.mensah395@email.com,Individual,Middle East ,Qatar,,Organic Search,2022-07-15,04/20/2023,Churned,51092.42
CUST-0395,JAMES,Mensah,james.mensah395@email.com,Individual,Middle East,Qatar,Healthcare,Organic Search,2022-07-15,2023-04-20,Churned,51137.68
CUST-0396,David,White,david.white396@email.com,Individual,Asia Pacific,India,Hospitality,Direct,2020-03-03,2022-03-08,Churned,50387.33
CUST-0397,richard,Garcia,richard.garcia397@email.com,SMB,Latin America,Argentina,Retail,Organic Search,2023-02-12,2023-07-23,Churned,64797.77
CUST-0397,RICHARD,Garcia,richard.garcia397@email.com,SMB,Latin America,Argentina,Retail,Organic Search,2023-02-12,2023-07-23,Churned,64750
CUST-0398,Emily,Hassan,emily.hassan398@email.com,Individual,Latin America ,Brazil,Finance,Organic Search,2019-04-04,2024-06-17,At Risk,60488.08
CUST-0399,Hannah,Brown,hannah.brown399@email.com,SMB,latin america,Chile,Technology,Referral,2019-01-03,2022-09-15,Churned,24905.49
CUST-0400,Elizabeth,Allen,elizabeth.allen400@email.com,Individual,Asia Pacific,Australia,Healthcare,Paid Ads,2020-07-02,2020-08-11,Churned,57640.44
CUST-0401,yuki,Singh,yuki.singh401@email.com,Individual,ME,Qatar,,Organic Search,2022-01-24,2023-07-01,Churned,59000.36
CUST-0402,David,Miller,david.miller402@email.com,Enterprise,Africa,Nigeria,Healthcare,Partner,2022-03-24,2023-08-12,Churned,70717.68
CUST-0403,CHEN,Okafor,chen.okafor403@email.com,Government,Africa,Kenya,Hospitality,Direct,17/09/2019,2020-03-19,Churned,1447.73
CUST-0404,Zara,Miller,zara.miller404@email.com,Government,Latin America,Colombia,Finance,Email Campaign,13 May 2019,"January 20, 2023",Churned,4262.62
CUST-0405,David,Li,david.li405@email.com,Enterprise,Asia Pacific,Japan,Technology,Partner,2019-11-23,2022-02-03,Churned,35149.54
CUST-0406,Michael,Johnson,michael.johnson406@email.com,Startup,North America,United States,Healthcare,Referral,2019-12-13,2021-09-29,Churned,4963.34
CUST-0407,Daniel,Adeleke,daniel.adeleke407@email.com,Individual,Middle East,Qatar,Technology,Organic Search,2021-07-02,"March 11, 2022",Churned,61198.02
CUST-0408,Chukwuemeka,Davis,chukwuemeka.davis408@email.com,SMB,Latin America,Colombia,Logistics,Organic Search,2019-06-22,2024-07-20,At Risk,66618.38
CUST-0409,Nicole,Garcia,nicole.garcia409@email.com,Startup,North America,United States,Technology,Partner,2023-05-08,07/29/2024,At Risk,75167.77
CUST-0410,Chen,Diallo,chen.diallo410@email.com,Enterprise,Latin America,Brazil,Manufacturing,Partner,11/10/2019,2023-06-22,Churned,84225.07
CUST-0411,Amanda,Martin,amanda.martin411@email.com,Startup,Asia Pacific,Singapore,Technology,Paid Ads,2022-01-27,2023-04-25,Churned,22776.8
CUST-0412,Omar,Miller,omar.miller412@email.com,Startup,Africa,South Africa,Retail,Referral,10/15/2020,2021-03-09,Churned,51641.5
CUST-0413,Charles,HARRIS,charles.harris413@email.com,Startup,Europe,Germany,Education,Organic Search,2021-03-18,2022-09-13,Churned,39081.33
CUST-0414,Amanda,Johnson,amanda.johnson414@email.com,Startup,North America,Canada,Education,Organic Search,"December 27, 2021",2022-08-16,Churned,38153.23
CUST-0415,Robert,Hassan,robert.hassan415@email.com,Startup,Asia Pacific,South Korea,Finance,Partner,2020-05-17,2022-08-15,Churned,36277.49
CUST-0416,Richard,Kim,richard.kim416@email.com,Startup,Middle East ,Saudi Arabia,Retail,Partner,2021-10-31,2022-12-19,Churned,56150.72
CUST-0417,priya,Mueller,priya.mueller417@email.com,Startup,Middle East,UAE,Education,Referral,2021-02-18,2021-10-24,Churned,34285.73
CUST-0418,Hannah,Li,hannah.li418@email.com,Enterprise,Asia Pacific,Singapore,Hospitality,Email Campaign,2022-11-12,06/22/2024,At Risk,2637.38
CUST-0419,James,mueller,james.mueller419@email.com,Startup,Africa,Ghana,Retail,Paid Ads,2021-07-25,2022-01-24,Churned,74382.94
CUST-0420,Nicole,Yamamoto,nicole.yamamoto420@email.com,Individual,Europe,France,Manufacturing,,1 August 2020,26/09/2023,Churned,65195.08
CUST-0421,Emily,Allen,emily.allen421@email.com,Enterprise,North America,Canada,Hospitality,Organic Search,2019-04-10,2022-03-06,Churned,19478.53
CUST-0422,omar,Davis,omar.davis422@email.com,Startup,N. America,Canada,Technology,Organic Search,2020-06-25,2024-08-26,At Risk,6506.49
CUST-0423,Michael,White,michael.white423@email.com,Startup,latin america,Colombia,Logistics,Email Campaign,2021-03-30,2023-01-04,Churned,47963.05
CUST-0424,Kofi,Johnson,kofi.johnson424@email.com,Government,Latin America,Chile,Healthcare,Email Campaign,2021-08-08,"October 20, 2022",Churned,44203.04
CUST-0425,WILLIAM,Yamamoto,william.yamamoto425@email.com,Enterprise,North America,Canada,Healthcare,Email Campaign,17 October 2020,10/28/2024,Active,50291.94
CUST-0426,Chen,Diallo,chen.diallo426@email.com,Startup,Africa,Ghana,Hospitality,Organic Search,2023-06-30,2024-03-31,Churned,10694.71
CUST-0427,Ashley,Li,ashley.li427@email.com,Enterprise,Europe,United Kingdom,Education,Social Media,2021-04-30,2024-05-29,At Risk,29109.95
CUST-0428,Fatima,Williams,fatima.williams428@email.com,GOVERNMENT,Africa,Kenya,,Partner,2019-03-01,2021-08-17,Churned,30419.59
CUST-0429,Arjun,Allen,arjun.allen429@email.com,Individual,Asia Pacific,India,Hospitality,Organic Search,9 June 2020,2023-10-22,Churned,56261.58
CUST-0430,Elizabeth,Adeleke,elizabeth.adeleke430@email.com,Enterprise,Middle East,Saudi Arabia,Hospitality,Partner,2020-04-18,2023-10-03,Churned,20046.33
CUST-0431,Arjun,Thomas,arjun.thomas431@email.com,Government,Asia Pacific,Singapore,Retail,Direct,26 March 2023,2023-10-12,Churned,34379.41
CUST-0432,Priya,Johnson,priya.johnson432@email.com,Startup,North America,United States,Manufacturing,Email Campaign,2020-09-10,2020-11-03,Churned,55237.85
CUST-0433,Amara,Smith,amara.smith433@email.com,INDIVIDUAL,Latin America,Argentina,Retail,Paid Ads,2019-03-07,2021-06-10,Churned,83006.38
CUST-0434,Kwame,Brown,kwame.brown434@email.com,Enterprise,Europe,Sweden,Healthcare,Social Media,2021-12-13,2023-04-18,Churned,8260.46
CUST-0435,Elizabeth,Davis,elizabeth.davis435@email.com,Individual,Asia Pacific,India,Education,Social Media,2019-02-23,2023-03-21,Churned,20292.28
CUST-0436,John,Davis,john.davis436@email.com,Government,Middle East,Qatar,Technology,,18 July 2020,"June 4, 2023",Churned,25151.39
CUST-0437,Sarah,Mueller,sarah.mueller437@email.com,Startup,north america,Canada,Retail,Referral,2023-01-01,2023-07-24,Churned,46416.1
CUST-0438,Chen,Patel,chen.patel438@email.com,Government,Europe,Sweden,Education,Referral,07/22/2021,"July 31, 2024",At Risk,19137.26
CUST-0439,Kwame,Allen,kwame.allen439@email.com,SMB,Europe,United Kingdom,Healthcare,Organic Search,2020-12-08,2024-07-08,At Risk,48869.83
CUST-0440,Melissa,Wilson,melissa.wilson440@email.com,Individual,Asia Pacific,India,Healthcare,Email Campaign,2021-05-09,2021-11-21,Churned,58592.24
CUST-0441,Sarah,Diallo,sarah.diallo441@email.com,Government,Latin America,Argentina,,Paid Ads,2022-08-28,2023-12-26,Churned,73968.24
CUST-0442,Nicole,Moore,nicole.moore442@email.com,SMB,North America,United States,Education,,2021-04-06,2024-08-21,At Risk,54396.44
CUST-0443,Omar,Allen,omar.allen443@email.com,Individual,Asia Pacific,Australia,Hospitality,Organic Search,02/05/2021,2021-09-22,Churned,34037.82
CUST-0444,Elizabeth,Taylor,elizabeth.taylor444@email.com,Government,Asia Pacific ,Singapore,,Organic Search,2022-05-08,2023-06-04,Churned,74716.32
CUST-0445,Omar,Smith,omar.smith445@email.com,Government,Asia Pacific,India,Retail,Email Campaign,2022-12-04,"February 25, 2024",Churned,19419.74
CUST-0446,Arjun,Yamamoto,arjun.yamamoto446@email.com,Enterprise,North America,Mexico,Healthcare,Direct,2022-05-26,19/12/2024,Active,24629.12
CUST-0447,Chukwuemeka,Anderson,chukwuemeka.anderson447@email.com,Individual,middle east,UAE,Finance,Email Campaign,"June 12, 2019",2021-11-26,Churned,50259.14
CUST-0448,Robert,Miller,robert.miller448@email.com,Startup,Africa,South Africa,Education,Organic Search,2019-09-03,2024-06-12,At Risk,9416.05
CUST-0449,Stephanie,Thomas,stephanie.thomas449@email.com,SMB,Europe,United Kingdom,Finance,Partner,2020-12-20,2022-10-17,Churned,66302.55
CUST-0450,Aisha,Harris,aisha.harris450@email.com,Individual,Europe,France,Logistics,Organic Search,2020-02-13,"January 2, 2024",Churned,10158.5
CUST-0451,Priya,Osei,priya.osei451@email.com,Enterprise,Middle East,Qatar,Technology,Direct,2020-06-28,27 March 2023,Churned,38548.76
CUST-0452,Melissa,Johnson,melissa.johnson452@email.com,Government,Latin America,Brazil,Manufacturing,Social Media,2020-11-09,2021-08-21,Churned,15221.26
CUST-0453,Charles,Jackson,charles.jackson453@email.com,GOVERNMENT,Latin America,Argentina,Retail,,03/17/2023,2023-05-26,Churned,47779.6
CUST-0454,Daniel,Patel,daniel.patel454@email.com,Enterprise,Europe,Germany,Education,Social Media,01/02/2021,2022-07-11,Churned,75655.85
CUST-0455,Chukwuemeka,Smith,chukwuemeka.smith455@email.com,Startup,Asia Pacific,Australia,Retail,Referral,2019-05-29,2021-03-30,Churned,40657.25
CUST-0456,James,wilson,james.wilson456@email.com,Enterprise,Europe,Sweden,Logistics,Direct,2022-12-30,28/04/2024,At Risk,55766.75
CUST-0457,Richard,Patel,richard.patel457@email.com,Government,North America,Mexico,Logistics,Organic Search,2021-01-09,2021-12-08,Churned,81900.3
CUST-0458,Thomas,Miller,thomas.miller458@email.com,Individual,Africa,Kenya,,Referral,2020-11-05,2023-08-23,Churned,56583.44
CUST-0459,Thomas,Wilson,thomas.wilson459@email.com,Government,Europe,Spain,Technology,,2019-05-16,2024-06-06,At Risk,64536.21
CUST-0460,hannah,allen,hannah.allen460@email.com,SMB,European Region,Netherlands,,,2021-12-23,06/11/2024,Active,10977.02
CUST-0461,Priya,Thomas,priya.thomas461@email.com,Enterprise,Middle East,Qatar,Finance,Organic Search,2020-11-12,2024-01-19,Churned,50666.5
CUST-0462,Emily,Smith,emily.smith462@email.com,Individual,Middle East,Saudi Arabia,,,2019-08-11,2021-06-06,Churned,32411.04
CUST-0463,arjun,yamamoto,arjun.yamamoto463@email.com,Enterprise,Africa,South Africa,Finance,,2021-01-25,"September 5, 2021",Churned,79396.09
CUST-0464,Lena,Garcia,lena.garcia464@email.com,Government,European Region,Netherlands,Healthcare,,29 October 2021,2024-11-30,Active,38732
CUST-0465,Richard,Adeleke,richard.adeleke465@email.com,startup,Asia Pacific,India,Education,Paid Ads,11/10/2021,2022-03-14,Churned,56263.1
CUST-0465,RICHARD,Adeleke,richard.adeleke465@email.com,Startup,Asia Pacific,India,Education,Paid Ads,2021-10-11,2022-03-14,Churned,56233.58
CUST-0466,Daniel,Taylor,daniel.taylor466@email.com,Individual,Eur,Spain,Retail,Partner,02/10/2021,2024-02-07,Churned,30489.45
CUST-0467,Chukwuemeka,Wilson,chukwuemeka.wilson467@email.com,SMB,Middle East,Qatar,Hospitality,Paid Ads,2021-01-22,22/04/2023,Churned,27232.94
CUST-0468,Chen,Thompson,chen.thompson468@email.com,Individual,North America,Canada,Healthcare,Paid Ads,2023-04-08,06/06/2024,At Risk,16422.55
CUST-0469,Jessica,Moore,jessica.moore469@email.com,government,Africa,Nigeria,Manufacturing,Organic Search,"July 2, 2021",2023-10-18,Churned,61268.29
CUST-0470,KWAME,Adeleke,kwame.adeleke470@email.com,Startup,Asia Pacific,Japan,Healthcare,Email Campaign,2019-04-22,2019-04-25,Churned,25996.41
CUST-0471,NICOLE,Thomas,nicole.thomas471@email.com,SMB,Latin America,Brazil,Technology,,2023-05-19,2024-12-26,Active,15729.61
CUST-0472,Sarah,Yamamoto,sarah.yamamoto472@email.com,Startup,Eur,Netherlands,Education,Email Campaign,"May 9, 2020",31/12/2024,Active,73254.27
CUST-0473,Arjun,Johnson,arjun.johnson473@email.com,Enterprise,Europe,France,Finance,Referral,2020-06-25,2024-01-04,Churned,38387.62
CUST-0474,Chukwuemeka,Adeleke,chukwuemeka.adeleke474@email.com,ENTERPRISE,europe,Germany,Healthcare,Paid Ads,01/08/2020,2023-05-07,Churned,44574.13
CUST-0475,David,Jones,david.jones475@email.com,Startup,North America,Mexico,Finance,Organic Search,2019-05-26,18/04/2022,Churned,60121.44
CUST-0476,Robert,Thomas,robert.thomas476@email.com,Enterprise,Africa,Kenya,Manufacturing,Paid Ads,15/03/2020,2023-07-28,Churned,40242.75
CUST-0477,James,Li,james.li477@email.com,Government,Europe,Germany,Hospitality,Social Media,9 November 2020,29/04/2023,Churned,64394.91
CUST-0478,Ashley,Brown,ashley.brown478@email.com,Government,North America,Mexico,,Social Media,02/09/2019,27/03/2022,Churned,81143.22
CUST-0479,Chen,JONES,chen.jones479@email.com,ENTERPRISE,latin america,Argentina,Hospitality,Paid Ads,20/03/2021,2022-03-19,Churned,19353.47
CUST-0480,Amara,BROWN,amara.brown480@email.com,SMB,North America,Canada,Hospitality,Social Media,04/10/2019,2024-02-01,Churned,72682.37
