customer_id,first_name,last_name,email,segment,region,country,industry,acquisition_channel,acquisition_date,last_purchase_date,activity_status,lifetime_value_USD
CUST-0370,Daniel,Li,daniel.li370@email.com,Government,North America,United States,Healthcare,Unknown,2021-07-10,2023-11-08,Churned,58870.54
CUST-0371,Charles,Thompson,charles.thompson371@email.com,SMB,North America,United States,Hospitality,Partner,2022-11-07,2024-08-10,At Risk,66749.01
CUST-0372,Arjun,Patel,arjun.patel372@email.com,SMB,Latin America,Chile,Retail,Social Media,2021-07-26,2021-08-18,Churned,12035.50
CUST-0373,Ashley,Walker,ashley.walker373@email.com,Government,Europe,France,Education,Unknown,2022-06-28,2024-08-05,At Risk,65513.17
CUST-0374,Omar,Harris,omar.harris374@email.com,Individual,Europe,France,Technology,Referral,2022-01-29,2023-12-11,Churned,31891.03
CUST-0375,William,Miller,william.miller375@email.com,Enterprise,North America,United States,Manufacturing,Organic Search,2019-11-28,2022-05-14,Churned,79792.40
CUST-0376,Kofi,Smith,kofi.smith376@email.com,SMB,Latin America,Brazil,Healthcare,Unknown,2022-08-16,2024-10-13,Active,28108.15
CUST-0377,Robert,Jackson,robert.jackson377@email.com,Individual,Middle East,Qatar,Retail,Direct,2021-09-15,2023-07-05,Churned,41664.09
CUST-0378,Michael,Garcia,michael.garcia378@email.com,Individual,Middle East,Saudi Arabia,Logistics,Social Media,2021-09-29,2023-10-26,Churned,82789.60
CUST-0379,Amanda,Moore,amanda.moore379@email.com,Enterprise,Europe,United Kingdom,Education,Paid Ads,2020-09-07,2022-06-28,Churned,9076.23
CUST-0380,Amara,Harris,amara.harris380@email.com,SMB,Asia Pacific,Singapore,Healthcare,Social Media,2023-05-23,2023-10-27,Churned,15130.10
CUST-0381,Kofi,Walker,kofi.walker381@email.com,Startup,Middle East,UAE,Healthcare,Partner,2020-12-31,2024-10-08,Active,70498.20
CUST-0382,John,Osei,john.osei382@email.com,Government,Latin America,Brazil,Technology,Paid Ads,2019-01-07,2021-05-31,Churned,22463.48
CUST-0383,Emily,Williams,emily.williams383@email.com,Enterprise,Africa,Ghana,Manufacturing,Direct,2021-05-07,2021-12-05,Churned,14840.82
CUST-0384,Arjun,Mensah,arjun.mensah384@email.com,SMB,Middle East,Qatar,Manufacturing,Social Media,2022-04-01,2023-11-16,Churned,59589.30
CUST-0385,Priya,Hassan,priya.hassan385@email.com,Enterprise,Middle East,Saudi Arabia,Healthcare,Email Campaign,2019-11-24,2022-03-11,Churned,79438.74
CUST-0386,Fatima,Jones,fatima.jones386@email.com,Enterprise,Latin America,Chile,Healthcare,Referral,2020-04-21,2023-07-08,Churned,30212.27
CUST-0387,William,Mensah,william.mensah387@email.com,SMB,Middle East,Qatar,Education,Paid Ads,2022-10-06,2023-12-29,Churned,25071.56
CUST-0388,Robert,White,robert.white388@email.com,SMB,Asia Pacific,South Korea,Hospitality,Partner,2022-07-18,2024-02-03,Churned,13166.96
CUST-0389,Jessica,Thompson,jessica.thompson389@email.com,Individual,Latin America,Colombia,Hospitality,Direct,2021-05-17,2024-09-27,At Risk,577.50
CUST-0390,Amara,Moore,amara.moore390@email.com,SMB,Middle East,Saudi Arabia,Education,Social Media,2020-04-30,2024-04-14,At Risk,47463.63
CUST-0391,Chukwuemeka,Smith,chukwuemeka.smith391@email.com,Enterprise,Asia Pacific,South Korea,Logistics,Email Campaign,2023-01-07,2024-11-09,Active,55434.61
CUST-0392,Kwame,Johnson,kwame.johnson392@email.com,Enterprise,Asia Pacific,Singapore,Finance,Organic Search,2022-11-27,2024-10-16,Active,22857.86
CUST-0393,Chukwuemeka,Brown,chukwuemeka.brown393@email.com,Enterprise,Middle East,UAE,Hospitality,Direct,2019-09-24,2021-08-23,Churned,73471.77
CUST-0394,Chukwuemeka,Jackson,chukwuemeka.jackson394@email.com,Enterprise,Latin America,Argentina,Retail,Referral,2019-05-14,2023-12-21,Churned,67121.07
CUST-0395,James,Mensah,james.mensah395@email.com,Individual,Middle East,Qatar,Healthcare,Organic Search,2022-07-15,2023-04-20,Churned,51137.68
CUST-0396,David,White,david.white396@email.com,Individual,Asia Pacific,India,Hospitality,Direct,2020-03-03,2022-03-08,Churned,50387.33
CUST-0397,Richard,Garcia,richard.garcia397@email.com,SMB,Latin America,Argentina,Retail,Organic Search,2023-02-12,2023-07-23,Churned,64797.77
CUST-0398,Emily,Hassan,emily.hassan398@email.com,Individual,Latin America,Brazil,Finance,Organic Search,2019-04-04,2024-06-17,At Risk,60488.08
CUST-0399,Hannah,Brown,hannah.brown399@email.com,SMB,Latin America,Chile,Technology,Referral,2019-01-03,2022-09-15,Churned,24905.49
CUST-0400,Elizabeth,Allen,elizabeth.allen400@email.com,Individual,Asia Pacific,Australia,Healthcare,Paid Ads,2020-07-02,2020-08-11,Churned,57640.44
CUST-0401,Yuki,Singh,yuki.singh401@email.com,Individual,Middle East,Qatar,Unknown,Organic Search,2022-01-24,2023-07-01,Churned,59000.36
CUST-0402,David,Miller,david.miller402@email.com,Enterprise,Africa,Nigeria,Healthcare,Partner,2022-03-24,2023-08-12,Churned,70717.68
CUST-0403,Chen,Okafor,chen.okafor403@email.com,Government,Africa,Kenya,Hospitality,Direct,2019-09-17,2020-03-19,Churned,1447.73
CUST-0404,Zara,Miller,zara.miller404@email.com,Government,Latin America,Colombia,Finance,Email Campaign,2019-05-13,2023-01-20,Churned,4262.62
CUST-0405,David,Li,david.li405@email.com,Enterprise,Asia Pacific,Japan,Technology,Partner,2019-11-23,2022-02-03,Churned,35149.54
CUST-0406,Michael,Johnson,michael.johnson406@email.com,Startup,North America,United States,Healthcare,Referral,2019-12-13,2021-09-29,Churned,4963.34
CUST-0407,Daniel,Adeleke,daniel.adeleke407@email.com,Individual,Middle East,Qatar,Technology,Organic Search,2021-07-02,2022-03-11,Churned,61198.02
CUST-0408,Chukwuemeka,Davis,chukwuemeka.davis408@email.com,SMB,Latin America,Colombia,Logistics,Organic Search,2019-06-22,2024-07-20,At Risk,66618.38
CUST-0409,Nicole,Garcia,nicole.garcia409@email.com,Startup,North America,United States,Technology,Partner,2023-05-08,2024-07-29,At Risk,75167.77
CUST-0410,Chen,Diallo,chen.diallo410@email.com,Enterprise,Latin America,Brazil,Manufacturing,Partner,2019-11-10,2023-06-22,Churned,84225.07
CUST-0411,Amanda,Martin,amanda.martin411@email.com,Startup,Asia Pacific,Singapore,Technology,Paid Ads,2022-01-27,2023-04-25,Churned,22776.80
CUST-0412,Omar,Miller,omar.miller412@email.com,Startup,Africa,South Africa,Retail,Referral,2020-10-15,2021-03-09,Churned,51641.50
CUST-0413,Charles,Harris,charles.harris413@email.com,Startup,Europe,Germany,Education,Organic Search,2021-03-18,2022-09-13,Churned,39081.33
CUST-0414,Amanda,Johnson,amanda.johnson414@email.com,Startup,North America,Canada,Education,Organic Search,2021-12-27,2022-08-16,Churned,38153.23
CUST-0415,Robert,Hassan,robert.hassan415@email.com,Startup,Asia Pacific,South Korea,Finance,Partner,2020-05-17,2022-08-15,Churned,36277.49
CUST-0416,Richard,Kim,richard.kim416@email.com,Startup,Middle East,Saudi Arabia,Retail,Partner,2021-10-31,2022-12-19,Churned,56150.72
CUST-0417,Priya,Mueller,priya.mueller417@email.com,Startup,Middle East,UAE,Education,Referral,2021-02-18,2021-10-24,Churned,34285.73
CUST-0418,Hannah,Li,hannah.li418@email.com,Enterprise,Asia Pacific,Singapore,Hospitality,Email Campaign,2022-11-12,2024-06-22,At Risk,2637.38
CUST-0419,James,Mueller,james.mueller419@email.com,Startup,Africa,Ghana,Retail,Paid Ads,2021-07-25,2022-01-24,Churned,74382.94
CUST-0420,Nicole,Yamamoto,nicole.yamamoto420@email.com,Individual,Europe,France,Manufacturing,Unknown,2020-08-01,2023-09-26,Churned,65195.08
CUST-0421,Emily,Allen,emily.allen421@email.com,Enterprise,North America,Canada,Hospitality,Organic Search,2019-04-10,2022-03-06,Churned,19478.53
CUST-0422,Omar,Davis,omar.davis422@email.com,Startup,North America,Canada,Technology,Organic Search,2020-06-25,2024-08-26,At Risk,6506.49
CUST-0423,Michael,White,michael.white423@email.com,Startup,Latin America,Colombia,Logistics,Email Campaign,2021-03-30,2023-01-04,Churned,47963.05
CUST-0424,Kofi,Johnson,kofi.johnson424@email.com,Government,Latin America,Chile,Healthcare,Email Campaign,2021-08-08,2022-10-20,Churned,44203.04
CUST-0425,William,Yamamoto,william.yamamoto425@email.com,Enterprise,North America,Canada,Healthcare,Email Campaign,2020-10-17,2024-10-28,Active,50291.94
CUST-0426,Chen,Diallo,chen.diallo426@email.com,Startup,Africa,Ghana,Hospitality,Organic Search,2023-06-30,2024-03-31,Churned,10694.71
CUST-0427,Ashley,Li,ashley.li427@email.com,Enterprise,Europe,United Kingdom,Education,Social Media,2021-04-30,2024-05-29,At Risk,29109.95
CUST-0428,Fatima,Williams,fatima.williams428@email.com,Government,Africa,Kenya,Unknown,Partner,2019-03-01,2021-08-17,Churned,30419.59
CUST-0429,Arjun,Allen,arjun.allen429@email.com,Individual,Asia Pacific,India,Hospitality,Organic Search,2020-06-09,2023-10-22,Churned,56261.58
CUST-0430,Elizabeth,Adeleke,elizabeth.adeleke430@email.com,Enterprise,Middle East,Saudi Arabia,Hospitality,Partner,2020-04-18,2023-10-03,Churned,20046.33
CUST-0431,Arjun,Thomas,arjun.thomas431@email.com,Government,Asia Pacific,Singapore,Retail,Direct,2023-03-26,2023-10-12,Churned,34379.41
CUST-0432,Priya,Johnson,priya.johnson432@email.com,Startup,North America,United States,Manufacturing,Email Campaign,2020-09-10,2020-11-03,Churned,55237.85
CUST-0433,Amara,Smith,amara.smith433@email.com,Individual,Latin America,Argentina,Retail,Paid Ads,2019-03-07,2021-06-10,Churned,83006.38
CUST-0434,Kwame,Brown,kwame.brown434@email.com,Enterprise,Europe,Sweden,Healthcare,Social Media,2021-12-13,2023-04-18,Churned,8260.46
CUST-0435,Elizabeth,Davis,elizabeth.davis435@email.com,Individual,Asia Pacific,India,Education,Social Media,2019-02-23,2023-03-21,Churned,20292.28
CUST-0436,John,Davis,john.davis436@email.com,Government,Middle East,Qatar,Technology,Unknown,2020-07-18,2023-06-04,Churned,25151.39
CUST-0437,Sarah,Mueller,sarah.mueller437@email.com,Startup,North America,Canada,Retail,Referral,2023-01-01,2023-07-24,Churned,46416.10
CUST-0438,Chen,Patel,chen.patel438@email.com,Government,Europe,Sweden,Education,Referral,2021-07-22,2024-07-31,At Risk,19137.26
CUST-0439,Kwame,Allen,kwame.allen439@email.com,SMB,Europe,United Kingdom,Healthcare,Organic Search,2020-12-08,2024-07-08,At Risk,48869.83
CUST-0440,Melissa,Wilson,melissa.wilson440@email.com,Individual,Asia Pacific,India,Healthcare,Email Campaign,2021-05-09,2021-11-21,Churned,58592.24
CUST-0441,Sarah,Diallo,sarah.diallo441@email.com,Government,Latin America,Argentina,Unknown,Paid Ads,2022-08-28,2023-12-26,Churned,73968.24
CUST-0442,Nicole,Moore,nicole.moore442@email.com,SMB,North America,United States,Education,Unknown,2021-04-06,2024-08-21,At Risk,54396.44
CUST-0443,Omar,Allen,omar.allen443@email.com,Individual,Asia Pacific,Australia,Hospitality,Organic Search,2021-02-05,2021-09-22,Churned,34037.82
CUST-0444,Elizabeth,Taylor,elizabeth.taylor444@email.com,Government,Asia Pacific,Singapore,Unknown,Organic Search,2022-05-08,2023-06-04,Churned,74716.32
CUST-0445,Omar,Smith,omar.smith445@email.com,Government,Asia Pacific,India,Retail,Email Campaign,2022-12-04,2024-02-25,Churned,19419.74
CUST-0446,Arjun,Yamamoto,arjun.yamamoto446@email.com,Enterprise,North America,Mexico,Healthcare,Direct,2022-05-26,2024-12-19,Active,24629.12
CUST-0447,Chukwuemeka,Anderson,chukwuemeka.anderson447@email.com,Individual,Middle East,UAE,Finance,Email Campaign,2019-06-12,2021-11-26,Churned,50259.14
CUST-0448,Robert,Miller,robert.miller448@email.com,Startup,Africa,South Africa,Education,Organic Search,2019-09-03,2024-06-12,At Risk,9416.05
CUST-0449,Stephanie,Thomas,stephanie.thomas449@email.com,SMB,Europe,United Kingdom,Finance,Partner,2020-12-20,2022-10-17,Churned,66302.55
CUST-0450,Aisha,Harris,aisha.harris450@email.com,Individual,Europe,France,Logistics,Organic Search,2020-02-13,2024-01-02,Churned,10158.50
CUST-0451,Priya,Osei,priya.osei451@email.com,Enterprise,Middle East,Qatar,Technology,Direct,2020-06-28,2023-03-27,Churned,38548.76
CUST-0452,Melissa,Johnson,melissa.johnson452@email.com,Government,Latin America,Brazil,Manufacturing,Social Media,2020-11-09,2021-08-21,Churned,15221.26
CUST-0453,Charles,Jackson,charles.jackson453@email.com,Government,Latin America,Argentina,Retail,Unknown,2023-03-17,2023-05-26,Churned,47779.60
CUST-0454,Daniel,Patel,daniel.patel454@email.com,Enterprise,Europe,Germany,Education,Social Media,2021-01-02,2022-07-11,Churned,75655.85
CUST-0455,Chukwuemeka,Smith,chukwuemeka.smith455@email.com,Startup,Asia Pacific,Australia,Retail,Referral,2019-05-29,2021-03-30,Churned,40657.25
CUST-0456,James,Wilson,james.wilson456@email.com,Enterprise,Europe,Sweden,Logistics,Direct,2022-12-30,2024-04-28,At Risk,55766.75
CUST-0457,Richard,Patel,richard.patel457@email.com,Government,North America,Mexico,Logistics,Organic Search,2021-01-09,2021-12-08,Churned,81900.30
CUST-0458,Thomas,Miller,thomas.miller458@email.com,Individual,Africa,Kenya,Unknown,Referral,2020-11-05,2023-08-23,Churned,56583.44
CUST-0459,Thomas,Wilson,thomas.wilson459@email.com,Government,Europe,Spain,Technology,Unknown,2019-05-16,2024-06-06,At Risk,64536.21
CUST-0460,Hannah,Allen,hannah.allen460@email.com,SMB,Europe,Netherlands,Unknown,Unknown,2021-12-23,2024-06-11,Active,10977.02
CUST-0461,Priya,Thomas,priya.thomas461@email.com,Enterprise,Middle East,Qatar,Finance,Organic Search,2020-11-12,2024-01-19,Churned,50666.50
CUST-0462,Emily,Smith,emily.smith462@email.com,Individual,Middle East,Saudi Arabia,Unknown,Unknown,2019-08-11,2021-06-06,Churned,32411.04
CUST-0463,Arjun,Yamamoto,arjun.yamamoto463@email.com,Enterprise,Africa,South Africa,Finance,Unknown,2021-01-25,2021-09-05,Churned,79396.09
CUST-0464,Lena,Garcia,lena.garcia464@email.com,Government,Europe,Netherlands,Healthcare,Unknown,2021-10-29,2024-11-30,Active,38732.00
CUST-0465,Richard,Adeleke,richard.adeleke465@email.com,Startup,Asia Pacific,India,Education,Paid Ads,2021-11-10,2022-03-14,Churned,56263.10
CUST-0466,Daniel,Taylor,daniel.taylor466@email.com,Individual,Europe,Spain,Retail,Partner,2021-02-10,2024-02-07,Churned,30489.45
CUST-0467,Chukwuemeka,Wilson,chukwuemeka.wilson467@email.com,SMB,Middle East,Qatar,Hospitality,Paid Ads,2021-01-22,2023-04-22,Churned,27232.94
CUST-0468,Chen,Thompson,chen.thompson468@email.com,Individual,North America,Canada,Healthcare,Paid Ads,2023-04-08,2024-06-06,At Risk,16422.55
CUST-0469,Jessica,Moore,jessica.moore469@email.com,Government,Africa,Nigeria,Manufacturing,Organic Search,2021-07-02,2023-10-18,Churned,61268.29
CUST-0470,Kwame,Adeleke,kwame.adeleke470@email.com,Startup,Asia Pacific,Japan,Healthcare,Email Campaign,2019-04-22,2019-04-25,Churned,25996.41
CUST-0471,Nicole,Thomas,nicole.thomas471@email.com,SMB,Latin America,Brazil,Technology,Unknown,2023-05-19,2024-12-26,Active,15729.61
CUST-0472,Sarah,Yamamoto,sarah.yamamoto472@email.com,Startup,Europe,Netherlands,Education,Email Campaign,2020-05-09,2024-12-31,Active,73254.27
CUST-0473,Arjun,Johnson,arjun.johnson473@email.com,Enterprise,Europe,France,Finance,Referral,2020-06-25,2024-01-04,Churned,38387.62
CUST-0474,Chukwuemeka,Adeleke,chukwuemeka.adeleke474@email.com,Enterprise,Europe,Germany,Healthcare,Paid Ads,2020-01-08,2023-05-07,Churned,44574.13
CUST-0475,David,Jones,david.jones475@email.com,Startup,North America,Mexico,Finance,Organic Search,2019-05-26,2022-04-18,Churned,60121.44
CUST-0476,Robert,Thomas,robert.thomas476@email.com,Enterprise,Africa,Kenya,Manufacturing,Paid Ads,2020-03-15,2023-07-28,Churned,40242.75
CUST-0477,James,Li,james.li477@email.com,Government,Europe,Germany,Hospitality,Social Media,2020-11-09,2023-04-29,Churned,64394.91
CUST-0478,Ashley,Brown,ashley.brown478@email.com,Government,North America,Mexico,Unknown,Social Media,2019-02-09,2022-03-27,Churned,81143.22
CUST-0479,Chen,Jones,chen.jones479@email.com,Enterprise,Latin America,Argentina,Hospitality,Paid Ads,2021-03-20,2022-03-19,Churned,19353.47
CUST-0480,Amara,Brown,amara.brown480@email.com,SMB,North America,Canada,Hospitality,Social Media,2019-04-10,2024-02-01,Churned,72682.37
